file_name,file_path,actor_id,emotion,sentence,intensity,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
1049_ITH_HAP_XX.wav,../data/processed_data/processed_audio/1049_ITH_HAP_XX.wav,1049,HAP,ITH,XX,41.786453,0.12769975,38.343185,43.59677,45.34933,7.0061455,35.586704,61.193874,119.42123,38.681633,1.0333185,0.81118256,0.22830683,0.79222053,1.7562416,1.5279348,18.12703,10.334069,15.543797,7.597511,0.8917939,0.90411365,22.950085,0.27456924,8.551474,1.8867608,10.320377,1.0326079,-6.425025,-2.0312111,0.03596408,1.3301394,1.7225869,0.53141093,7.1615257,0.46850318,6.059209,1.6879812,12.782175,0.85396284,683.58093,0.34838468,1376.2704,0.27326983,-156.46753,-0.46499702,1751.8124,0.124785125,920.3655,0.29422444,-144.5576,-0.5312208,2783.3582,0.058758307,826.43524,0.25920728,-144.77527,-0.52903634,-11.49073,-0.64789397,20.497343,0.38869676,0.04267596,0.52679867,-0.022352763,-0.60318935,1.3188127,0.44758528,21.836248,0.36269945,-3.7897487,-3.3797705,8.767504,1.6736201,-15.937145,-0.6276208,-18.224363,26.28157,0.009169189,-0.02015608,0.72933704,3.8793104,3.9647577,0.06888889,0.029228767,0.17999999,0.18814887,-16.407915
1009_TIE_ANG_XX.wav,../data/processed_data/processed_audio/1009_TIE_ANG_XX.wav,1009,ANG,TIE,XX,44.00831,0.09058275,43.23901,44.37911,46.12743,2.88842,133.69383,91.96768,94.614044,50.274296,1.3610905,0.62373155,0.6634447,1.0400362,2.2497897,1.586345,19.679409,7.3230276,8.283025,5.898958,0.9520068,0.9347642,12.989043,0.6394347,-9.317987,-2.1009088,-6.78682,-2.5274124,-10.3721285,-1.406761,0.033911575,1.5624746,1.483571,0.44942653,6.814116,0.4686249,3.9083352,2.9872482,13.846738,0.7106563,869.9929,0.2220377,1301.143,0.18574071,-80.607635,-1.104063,1857.1378,0.090919964,935.275,0.35241252,-74.600266,-1.1094651,2879.9263,0.07227946,950.2924,0.5390287,-75.88164,-1.0740085,-4.5204015,-2.0874805,17.62609,0.36557344,0.042463735,0.44922027,-0.009525549,-1.9580469,1.1112103,0.80575,11.908809,0.5836387,-11.894334,-1.5978272,-8.583946,-2.1522639,-12.899449,-1.1160518,-6.1056585,16.025803,0.037479352,-0.004583349,0.7131095,3.7433155,4.3956046,0.14125,0.1118523,0.065,0.048733972,-15.011024
1069_IEO_NEU_XX.wav,../data/processed_data/processed_audio/1069_IEO_NEU_XX.wav,1069,NEU,IEO,XX,26.498901,0.009673049,26.281357,26.423666,26.734444,0.45308685,27.223177,25.925423,5.971681,5.7821636,0.4943795,0.9564732,0.17805785,0.19102311,0.8624022,0.68434435,8.920934,5.830593,7.140878,3.1203094,0.38107878,1.266719,25.215939,0.3418381,19.54524,0.64496696,7.8596773,1.4337234,-4.1346903,-4.8555045,0.016106058,0.69794244,1.828057,0.41333896,3.7722793,0.44637397,-6.3604016,-0.6437708,22.646547,0.33379424,622.7818,0.2954143,1396.308,0.12930207,-156.28464,-0.52877307,1636.6409,0.16772321,1108.6322,0.24962221,-158.01974,-0.49343073,2713.518,0.09343891,888.6624,0.3637522,-159.61536,-0.4711985,-17.179144,-0.18227571,27.064869,0.1378269,0.047682397,0.40154374,-0.034508724,-0.3250345,0.8363547,0.4501138,34.20499,0.21318065,4.104187,2.7982335,0.41952682,20.752663,-24.021063,-0.5530747,-20.051262,29.6727,-0.017923916,-0.015752677,0.26416197,2.9268293,1.5,0.13666667,0.15107025,0.38,0.33845237,-20.843685
1073_IWW_HAP_XX.wav,../data/processed_data/processed_audio/1073_IWW_HAP_XX.wav,1073,HAP,IWW,XX,35.74957,0.06401764,33.21638,35.941032,38.218338,5.001957,37.22885,5.5579395,0.8977337,12.142615,0.8592499,0.88455033,0.31340557,0.34299633,1.4485312,1.1351256,17.216478,14.892978,12.4276905,5.2824984,0.7397007,0.95016897,27.014013,0.28369826,15.7878475,1.1428986,9.655605,0.8705643,-0.42776668,-24.371616,0.03477652,0.84206843,1.3900857,0.5043584,6.4734836,0.5311266,11.621204,0.81295985,28.655874,0.35280845,527.40234,0.2704664,1357.163,0.100837804,-155.00143,-0.5092786,1600.4711,0.12732527,1066.7991,0.24659923,-148.29068,-0.5288795,2697.1733,0.072036095,936.67017,0.269973,-150.62161,-0.4982609,-16.291655,-0.37319738,27.224169,0.27679408,0.023780474,1.0648124,-0.028705418,-0.23282462,1.506688,0.48163489,33.574886,0.23592426,1.1193253,17.329165,8.375621,0.950093,-9.32926,-1.0859601,-21.141768,31.445877,-0.025083162,-0.015596879,0.4436731,2.0408163,2.0833335,0.13,0.12537941,0.27333334,0.32693863,-16.643873
1066_IWW_HAP_XX.wav,../data/processed_data/processed_audio/1066_IWW_HAP_XX.wav,1066,HAP,IWW,XX,26.9523,0.109363645,24.610806,26.197842,29.524967,4.9141617,15.521203,5.969393,77.95171,0.0,0.9891692,0.761714,0.3568745,0.68892246,1.5466238,1.1897494,12.384866,13.755778,12.431754,4.0487146,0.7607942,0.886179,25.175892,0.24930437,16.218348,0.8252632,6.8396783,1.1882384,-5.0001097,-2.393071,0.015053871,1.2275038,1.2195514,0.45955482,4.136984,0.557069,-0.11791049,-81.995186,22.685766,0.39409217,725.6939,0.32327285,1312.9402,0.18253402,-125.515,-0.7514825,1771.6031,0.1590644,1057.786,0.24760583,-125.240875,-0.7125999,2807.51,0.09819615,819.8032,0.26564956,-127.43317,-0.6809897,-14.489886,-0.39863524,24.49223,0.2662658,0.028677603,0.7217039,-0.026609298,-0.5319789,1.1561768,0.48970744,28.785933,0.20807824,5.437369,2.6636338,1.3602499,4.81674,-14.30075,-0.7431538,-19.728426,28.764484,-0.01524322,-0.016703853,0.522734,2.6041667,2.673797,0.138,0.10533755,0.17833334,0.19064946,-16.374296
1058_ITH_NEU_XX.wav,../data/processed_data/processed_audio/1058_ITH_NEU_XX.wav,1058,NEU,ITH,XX,33.12301,0.08487121,30.774895,32.11818,36.77258,5.9976845,30.38816,12.718381,9.493718,10.273134,1.0269912,0.6832528,0.43685004,0.7382097,1.543779,1.106929,11.898199,6.6883554,10.836164,5.407782,0.68858975,0.72697383,22.747503,0.25903255,10.643061,1.3455517,5.5288625,2.3677278,-1.028651,-10.626527,0.018039195,0.8934888,1.4319786,0.4983416,5.351842,0.54615885,2.4376984,3.189838,18.251774,0.5291997,649.92505,0.31401652,1379.5001,0.15859792,-148.3717,-0.5525608,1719.0527,0.14477685,1004.2171,0.32700402,-147.72816,-0.53731334,2766.109,0.08859282,967.29266,0.28872266,-149.1241,-0.5180963,-10.432034,-0.73854315,20.676485,0.3085335,0.0016382434,13.167206,-0.023578629,-0.6413383,1.1482438,0.4809166,24.295599,0.272369,0.4773272,33.35244,3.1772406,5.977688,-8.166401,-1.4671216,-15.7517605,24.917263,-0.017112829,-0.016635396,0.512863,3.3112583,2.6936026,0.09625,0.060194995,0.22555555,0.18499915,-18.156807
1088_IWW_NEU_XX.wav,../data/processed_data/processed_audio/1088_IWW_NEU_XX.wav,1088,NEU,IWW,XX,18.399897,0.18552373,13.29755,19.672836,21.431128,8.133577,21.316868,9.376396,34.050385,0.0,0.7176873,0.6607297,0.28919154,0.52862436,1.217809,0.9286174,9.2044935,7.5663996,7.9131856,3.8180773,0.6290577,0.8075892,25.452248,0.32409257,23.208054,0.44165856,9.594625,1.0813036,7.8459163,1.285809,0.031584144,0.6986538,1.8216884,0.6141794,0.7911231,2.720933,-0.16824791,-31.11531,29.564787,0.18734382,674.9715,0.28033346,1454.4305,0.12657413,-146.88345,-0.5467738,1760.2955,0.11844268,1157.414,0.19706438,-151.2138,-0.48741487,2789.7368,0.07454366,992.25525,0.23607333,-152.0782,-0.47582224,-21.775558,-0.24751998,29.438732,0.21477996,0.0076416745,4.263063,-0.01896799,-0.96939737,0.96620435,0.51708186,28.093441,0.30671993,22.25169,0.489233,11.385751,0.68050796,4.780124,2.5851848,-19.959131,29.83606,-0.020454608,-0.010063257,0.5100154,3.902439,4.0,0.06,0.04527693,0.16749999,0.115406886,-17.869583
1031_WSI_NEU_XX.wav,../data/processed_data/processed_audio/1031_WSI_NEU_XX.wav,1031,NEU,WSI,XX,25.119553,0.06510902,23.410423,24.741724,26.798393,3.38797,123.342865,140.77254,25.371998,3.4962673,0.7825071,0.7759613,0.36844134,0.51836693,1.061461,0.6930196,8.26423,7.2375517,10.560501,5.898604,0.5935396,0.76169115,23.816952,0.33009368,20.029985,0.61343133,11.880638,0.7231166,-2.8363788,-4.798903,0.019433755,0.7657339,1.6065248,0.44460717,3.7926333,0.5179201,5.0710983,1.179405,21.445862,0.42304373,445.21716,0.26479897,1319.1863,0.13524947,-152.92355,-0.5247134,1391.8807,0.09902358,1170.7135,0.24198186,-156.18652,-0.48076388,2526.2803,0.048170023,864.5638,0.53794044,-158.16696,-0.45247373,-17.343275,-0.33753267,27.27482,0.22263056,0.003834935,4.4250093,-0.025815712,-0.45636553,1.0516508,0.51274216,31.578331,0.147596,10.690345,1.3785398,11.060881,1.033351,-15.404052,-1.0531892,-19.466421,27.521763,-0.021708319,-0.018999226,0.45811856,2.264151,2.3076923,0.095,0.026925823,0.27142856,0.2990188,-17.982218
1024_WSI_NEU_XX.wav,../data/processed_data/processed_audio/1024_WSI_NEU_XX.wav,1024,NEU,WSI,XX,34.788914,0.050885145,33.57832,34.561745,36.32335,2.7450294,85.56451,85.58536,11.361155,12.117739,1.2583413,0.5248495,0.6640816,1.0798452,1.779248,1.1151664,10.108829,6.063673,11.685894,6.703984,1.0469748,0.4785855,21.597115,0.47080532,18.562033,0.54854876,7.9593,1.1595294,2.682356,4.1947803,0.019284766,0.49605605,1.3294331,0.41139755,6.2284718,0.32835433,5.928755,1.5351734,27.681232,0.41084495,602.5981,0.23790817,1516.1958,0.16380073,-143.98256,-0.58219504,1612.0845,0.09942174,1189.2704,0.17015213,-142.60114,-0.5568559,2757.7197,0.051241904,963.67584,0.42434445,-145.41211,-0.5191683,-17.18378,-0.34868068,28.710443,0.20096777,-0.0061758203,-2.456273,-0.023178553,-0.45816255,1.4711142,0.31757677,28.826166,0.16292113,12.056218,0.85006577,4.331295,2.0008187,-6.9999375,-1.3829354,-17.456955,26.382475,-0.034066882,-0.017266737,0.8565469,4.7169814,2.415459,0.126,0.056426942,0.22166665,0.17770919,-14.880802
1073_WSI_ANG_XX.wav,../data/processed_data/processed_audio/1073_WSI_ANG_XX.wav,1073,ANG,WSI,XX,35.20327,0.046082042,33.878082,34.716103,37.69273,3.8146477,74.79589,64.589714,8.241213,4.3863425,0.6566909,1.038347,0.14511324,0.41807386,1.0388708,0.8937576,10.491098,6.457235,11.087318,6.7176857,0.30832812,1.1360488,21.151539,0.5176472,11.899535,1.744313,10.421106,1.282302,-11.676972,-1.894858,0.019236796,1.4231472,1.3115859,0.4766533,6.784743,0.29024968,2.82846,2.667731,19.628828,0.48712954,647.5248,0.30993727,1372.8201,0.17333712,-140.6475,-0.6309345,1664.031,0.14807837,1005.6829,0.22450401,-135.52345,-0.6461304,2776.9636,0.07097193,831.624,0.3922547,-137.13133,-0.6229948,-10.554151,-0.6072035,19.036331,0.3565305,0.030033235,0.6035977,-0.021160277,-0.63583815,0.6270911,0.65715975,26.750492,0.2545808,-6.044657,-3.5004377,12.102798,1.3154602,-32.60932,-0.6048284,-16.663029,24.966457,-0.013467415,-0.012818279,0.15033583,3.0303032,1.9305019,0.16799998,0.049558047,0.27333334,0.2901532,-22.685957
1066_WSI_ANG_XX.wav,../data/processed_data/processed_audio/1066_WSI_ANG_XX.wav,1066,ANG,WSI,XX,35.16317,0.06762805,33.45023,35.2968,36.705685,3.255455,68.444626,80.78567,34.92232,14.05063,1.139659,0.6831449,0.5303001,0.8945568,1.534845,1.004545,12.302693,4.9350867,12.545606,6.607357,0.67688197,1.0512679,19.431896,0.80285925,3.3244548,5.584847,-2.6470106,-5.3137016,-14.710204,-1.3098084,0.020486604,1.201801,1.4694892,0.6082272,6.876166,0.4071508,1.4538134,6.283084,22.580004,0.4192301,611.9209,0.38120705,1360.654,0.15105295,-84.5915,-1.1522629,1667.3945,0.18425587,1090.036,0.23155794,-74.88489,-1.1602383,2689.1824,0.09333154,943.17035,0.28642267,-79.33804,-1.0542419,-12.844606,-0.6819642,23.805407,0.3523895,0.048442148,0.40012732,-0.02553131,-0.72945666,0.92418355,0.8349388,27.38352,0.2683101,-2.3235683,-7.2051015,-5.785713,-2.6843777,-20.993742,-0.9181457,-4.480672,9.616779,0.01991893,-0.01524847,0.2574717,4.8128343,2.1978023,0.2925,0.19664371,0.18666665,0.09843216,-16.547821
1083_IEO_NEU_XX.wav,../data/processed_data/processed_audio/1083_IEO_NEU_XX.wav,1083,NEU,IEO,XX,16.13076,0.16542648,13.265141,16.07562,19.18401,5.918869,39.792892,9.017686,119.14138,83.71545,0.82802945,0.6669865,0.4048082,0.52900267,1.2492273,0.8444191,12.350046,9.042447,9.508705,5.75065,0.67579406,0.5710868,20.698097,0.3242124,22.06391,0.28400907,10.296508,0.97259086,8.439959,1.408889,0.02327503,0.7958614,1.1788355,0.5735759,0.26171306,7.9204183,11.191634,2.387729,29.506868,0.20104411,691.5735,0.3294698,1475.9967,0.12479517,-162.67017,-0.43666136,1669.902,0.13516606,1132.0437,0.1604995,-163.02425,-0.41795558,2808.7102,0.082451195,940.1657,0.27190354,-164.30327,-0.39958254,-20.094994,-0.26350686,30.369173,0.17789762,-0.026801867,-1.0783399,-0.015669031,-0.5838354,0.9836957,0.40393785,24.665915,0.1135322,22.218225,0.25559843,8.670124,0.8754567,5.9722824,2.2677956,-17.925043,26.559805,-0.03476174,-0.0124380635,0.606002,3.902439,2.5,0.076,0.04498889,0.25166667,0.26585814,-18.846674
1037_IEO_ANG_LO.wav,../data/processed_data/processed_audio/1037_IEO_ANG_LO.wav,1037,ANG,IEO,LO,36.38906,0.045503862,35.200287,36.570114,37.419792,2.2195053,61.859283,59.332996,16.881002,29.41024,1.3329223,0.5991274,0.57645994,1.1945004,2.0827456,1.5062857,12.162951,5.5737243,11.620689,3.9490356,0.9387331,0.72755665,25.66766,0.31535178,6.301315,2.2090464,-11.0775,-1.4993402,-16.36277,-1.0247957,0.014977682,1.6789241,1.040193,0.530168,9.052349,0.3538241,3.982697,3.0038698,28.4564,0.31424877,675.1417,0.24827504,1467.988,0.13277848,-71.574585,-1.2971989,1636.9858,0.1496057,1115.6396,0.24525794,-75.49536,-1.1030185,2850.7551,0.06366743,778.526,0.41071242,-82.29079,-0.9528103,-14.580957,-0.57131404,29.454012,0.19659127,0.041795745,0.47843572,-0.028426351,-0.5478596,1.1463175,0.50754005,28.841024,0.21012388,5.748249,2.3588963,-12.743736,-1.3543566,-25.198772,-0.47132024,-8.552797,23.023478,0.010633152,-0.009441535,0.58907217,3.030303,1.8750001,0.35333332,0.23456815,0.1175,0.07885905,-13.685949
1022_IEO_ANG_LO.wav,../data/processed_data/processed_audio/1022_IEO_ANG_LO.wav,1022,ANG,IEO,LO,35.784092,0.05218227,33.584843,36.04092,37.527412,3.9425697,41.23018,13.572858,7.717997,7.68815,1.6507542,0.61314833,0.6138156,1.5223433,2.5046778,1.8908622,25.686466,4.970786,12.12613,6.8234873,1.0767951,0.722413,19.530777,0.4586437,-2.1790245,-6.4428287,-0.21505626,-54.915287,-22.295221,-0.91500026,0.022407513,0.9272081,1.2292596,0.43760133,5.6103153,0.41996944,-3.6151383,-2.69326,14.918557,0.54345226,571.3457,0.38084543,1342.704,0.16945729,-84.053024,-1.1130928,1621.8585,0.19302893,1063.3105,0.2453929,-74.88997,-1.1363361,2648.812,0.091291234,873.36176,0.32216373,-78.122284,-1.0647697,-8.57781,-0.5803004,18.90292,0.2860467,0.053796604,0.45779613,-0.02320662,-0.6018625,1.2895101,0.553599,19.485508,0.357306,-2.796197,-4.6185803,1.7437882,6.315102,-26.448349,-0.762982,-7.133223,17.150167,0.032054525,-0.0120412875,0.83359325,4.6728973,2.9411764,0.21666665,0.16499157,0.103333324,0.03399346,-14.132498
1020_DFA_HAP_XX.wav,../data/processed_data/processed_audio/1020_DFA_HAP_XX.wav,1020,HAP,DFA,XX,41.312397,0.12590426,34.8217,42.192,47.45057,12.628868,42.294262,19.726347,101.34065,47.82333,0.5457097,0.895164,0.15486896,0.34249675,0.96300155,0.8081326,11.831558,9.209799,7.1132326,3.7587192,0.37149948,1.1855245,23.836979,0.28988057,12.484316,1.2988713,7.313405,1.5253267,1.4691539,6.5547915,0.033030726,0.9066481,1.5131083,0.46658093,8.151642,0.32547578,14.230837,1.2176784,22.174574,0.51864153,574.03973,0.36629087,1336.4385,0.14019239,-153.72934,-0.527722,1668.5055,0.08834386,994.4441,0.2205432,-127.688065,-0.6882022,2668.6418,0.07687318,1035.9253,0.2923567,-129.81174,-0.6583592,-13.748434,-0.35795137,21.059404,0.39936677,0.031400286,0.7230621,-0.025003962,-0.7251002,0.74889606,0.6927616,23.938046,0.38240272,-3.5705595,-3.3678436,-0.73125106,-15.504626,-4.5319886,-2.4236417,-21.06363,29.835127,-0.013459616,-0.011842419,0.148713,2.7624311,2.840909,0.126,0.054626003,0.204,0.29883772,-19.562626
1035_DFA_HAP_XX.wav,../data/processed_data/processed_audio/1035_DFA_HAP_XX.wav,1035,HAP,DFA,XX,37.855637,0.1383956,31.598545,38.48161,39.30408,7.705536,44.748566,25.494228,157.50792,0.0,0.8290959,1.1865317,0.16767141,0.1857463,1.6223106,1.4546392,16.538246,10.899674,16.602886,8.543781,0.5731179,1.2437057,20.926445,0.2875497,13.687481,1.2560511,11.703564,0.72390354,0.2918433,34.270348,0.019185811,0.7136776,1.5416427,0.30438492,5.4369574,0.6053544,10.343511,0.93017703,22.827635,0.46291324,580.867,0.40828958,1398.8252,0.19079271,-175.84338,-0.3363696,1647.1063,0.11390222,960.4379,0.1892285,-158.13103,-0.4736195,2669.2502,0.10323087,1105.6191,0.28718,-159.05605,-0.4613941,-10.477898,-0.5916419,18.707184,0.45530245,0.04787285,0.4405779,-0.026853321,-0.53543717,1.2899628,0.52614045,19.956486,0.4117647,-5.8383284,-2.1210876,8.816845,1.4182031,-10.104158,-1.0069133,-18.573662,27.194502,-0.008943869,-0.011007592,0.38130763,2.283105,2.3364487,0.086,0.056071382,0.26666665,0.31998265,-17.951805
1035_WSI_HAP_XX.wav,../data/processed_data/processed_audio/1035_WSI_HAP_XX.wav,1035,HAP,WSI,XX,38.331615,0.15446839,31.5071,38.346893,45.633514,14.126415,63.196793,23.21572,198.89204,150.34471,0.7917491,0.9671934,0.1882205,0.3792924,1.3978205,1.2096,16.466822,7.674576,14.536967,7.536662,0.55885315,1.1084491,21.15367,0.4112116,15.472295,1.0539604,5.1965947,2.3456671,-3.5116415,-4.8950434,0.026900573,1.0253605,1.7409601,0.428644,5.8307014,0.54161876,6.8607063,1.4159131,26.549232,0.36397,684.08673,0.33925778,1385.3011,0.13402836,-157.9759,-0.48614413,1681.9348,0.17662421,1128.85,0.16535339,-148.38733,-0.5393776,2770.483,0.09784556,839.1478,0.21334742,-150.79265,-0.5052817,-13.094118,-0.52135026,23.885756,0.28333446,0.04688065,0.36648297,-0.029935127,-0.6072366,1.3217486,0.4313658,26.62811,0.27277768,1.2330027,13.951112,-7.9080243,-1.2855741,-24.356071,-0.6061596,-17.908747,26.076422,-0.013648186,-0.011278092,0.27502137,2.4489796,2.0833335,0.126,0.07964923,0.32999998,0.34939948,-18.400108
1020_WSI_HAP_XX.wav,../data/processed_data/processed_audio/1020_WSI_HAP_XX.wav,1020,HAP,WSI,XX,40.36151,0.0994545,36.075863,39.617664,42.14586,6.069996,46.271755,44.452206,49.44926,43.55273,0.7447316,0.7931489,0.22672334,0.5790644,1.2208437,0.99412036,12.784516,8.78175,12.126763,8.081739,0.5824412,1.0381947,23.58397,0.4941835,15.138977,1.0753891,4.460375,2.8371894,0.42292634,30.84358,0.018806199,0.84548914,1.4219286,0.5160364,8.2382765,0.3681298,16.640789,0.715835,28.709284,0.30100685,611.3418,0.31737688,1367.4232,0.12721138,-143.2843,-0.5894546,1624.1732,0.13513158,1113.1332,0.20903626,-127.85364,-0.6693349,2745.0308,0.065135784,882.97955,0.3149315,-131.56151,-0.6159602,-16.542305,-0.39591452,28.464886,0.2293465,0.02916765,0.8000429,-0.025641607,-0.49060073,1.0347562,0.6372949,31.819002,0.22784874,0.8646858,16.430613,-6.594709,-1.6247348,-10.443633,-0.8960831,-19.16949,27.405586,-0.008083063,-0.010353198,0.2941566,4.255319,2.173913,0.176,0.11412273,0.21833333,0.2747979,-18.13986
1066_DFA_ANG_XX.wav,../data/processed_data/processed_audio/1066_DFA_ANG_XX.wav,1066,ANG,DFA,XX,39.148937,0.058075313,38.155655,39.766674,40.1387,1.9830437,33.562355,13.910717,8.045635,8.187274,1.3960419,0.6435416,0.6400552,1.0480983,2.2580745,1.6180193,17.99667,9.339209,13.0113535,7.5345235,0.87624985,0.7255155,21.379772,0.33713856,-6.3039584,-2.6936748,0.009008632,1436.7236,-7.4797654,-1.6796898,0.020287244,1.1983471,1.4656235,0.51954824,7.0208864,0.47276938,14.7427225,0.763187,20.522764,0.4299426,727.2728,0.3719528,1280.0286,0.20894007,-97.6238,-0.9591479,1752.5074,0.14390817,990.9842,0.23838755,-74.44776,-1.1734847,2736.2417,0.09663225,989.76904,0.32292515,-77.0761,-1.1072849,-7.949159,-0.73687035,16.737804,0.44378796,0.04410442,0.49495926,-0.026978016,-0.4692503,1.0606096,0.54841954,20.404182,0.2864677,-11.829408,-1.3597518,-3.3385391,-3.8507054,-8.925683,-1.1225076,-10.278109,18.24257,0.021794576,-0.031663798,0.64759713,4.878049,3.3898306,0.18249999,0.1498958,0.0875,0.07154544,-15.965638
1073_DFA_ANG_XX.wav,../data/processed_data/processed_audio/1073_DFA_ANG_XX.wav,1073,ANG,DFA,XX,37.067375,0.052163985,35.472443,37.074116,38.908493,3.4360504,19.525106,8.615421,2.2399406,16.23706,0.70291907,1.0949035,0.11739007,0.39335537,1.3180077,1.2006177,10.961253,5.362172,9.938448,4.899323,0.35550255,1.107079,21.10096,0.3496007,6.241867,3.745811,18.420113,0.56566125,-11.341312,-1.7185947,0.016170943,0.9566927,1.3682568,0.44227675,5.7336006,0.43012577,9.8879385,0.9499831,13.673353,0.59608877,642.01154,0.376969,1342.3254,0.2270711,-150.5257,-0.5631563,1686.7556,0.13868622,1005.8592,0.3548524,-132.64305,-0.66654587,2671.2197,0.06926593,873.525,0.17034322,-132.45187,-0.66760296,-6.1029234,-0.89379436,12.40141,0.4669706,0.04131511,0.4814572,-0.01778183,-0.7387666,0.7531879,0.53511876,19.355366,0.4321564,-15.546898,-1.4328109,20.757038,0.5539436,-29.274704,-0.5719146,-18.608515,26.517889,-0.013521328,-0.013791486,0.14845626,2.314815,2.3696682,0.14,0.08786353,0.21666665,0.21791945,-22.623564
1071_IEO_HAP_LO.wav,../data/processed_data/processed_audio/1071_IEO_HAP_LO.wav,1071,HAP,IEO,LO,26.204432,0.055090114,24.99788,25.452705,28.097818,3.0999374,20.550146,8.658903,14.223391,4.853311,0.68718314,0.7365334,0.34677017,0.38277808,1.0521516,0.7053814,7.8990235,6.375626,8.729635,5.341681,0.5593134,0.7196668,26.689621,0.2879159,21.451307,0.4725521,5.157763,2.20046,-3.5778058,-4.1864114,0.015973024,0.75718385,1.4435686,0.72371656,3.4871993,0.59180224,2.215276,2.3487844,30.197783,0.18438064,503.36362,0.37206396,1369.0537,0.11371907,-151.38445,-0.56682,1472.537,0.19793385,1212.8333,0.32302448,-151.9681,-0.54513323,2685.6323,0.07767641,851.4959,0.22189005,-156.27675,-0.4825634,-14.689184,-0.24211816,31.663845,0.14292918,0.017950471,0.7504757,-0.039140098,-0.27408448,1.0695367,0.3098667,35.99648,0.16704461,8.622522,1.1572242,-8.16625,-1.167935,-24.94648,-0.474072,-21.597948,31.621511,-0.028351102,-0.019441793,0.40611032,1.775148,1.2195122,0.195,0.085,0.39999998,0.24657655,-19.265985
